0.0,0.0,0.0,0.784390487585405
0.31711959828282255,0.31648113393437316,0.0,0.7782974985098372
0.6329622678687463,0.627869967952698,0.0,0.7658624598489169
0.946256221802051,0.9291561391508188,0.0,0.7465669729760324
1.255739935905396,1.2154918402511716,0.0,0.719581315536454
1.5601672284924355,1.4822698226366011,0.0,0.6836986330866478
1.858312278301638,1.72519752870528,0.0,0.6372449136144124
2.148974560445858,1.940366160729392,0.0,0.577972644880746
2.4309836805023437,2.1243135748737862,0.0,0.5029706525905193
2.703204087277988,2.274079988386296,0.0,0.40868296389432235
2.9645396452732022,2.3872556036101846,0.0,0.2912517305340867
3.2139380484326963,2.46201938253052,0.0,0.14756786682590553
3.45039505741056,2.49716834795752,0.0,-0.022602769743117288
3.672958543287667,2.492136939879856,0.0,-0.21388885033839267
3.880732321458784,2.4470061155369467,0.0,-0.4143289455944965
4.072879760251679,2.362502046786671,0.0,-0.608792724721085
4.248627149747572,2.2399844357283394,0.0,-0.7851463712110124
4.40726681723791,2.0814246365869282,0.0,-0.9378579716174401
4.548159976772592,1.8893739358856456,0.0,-1.0671560846926353
4.670739301325534,1.6669225012907292,0.0,-1.1763189664875748
4.774511207220369,1.417649659656927,0.0,-1.269517512097225
4.859057841617708,1.145566304318526,0.0,-1.3507441523467958
4.92403876506104,0.8550503583141721,0.0,-1.4234738150189605
4.96919232230627,0.5507763319663519,0.0,-1.490669731944379
4.99433669591504,0.2376401082604561,0.0,-1.5549157103399898
4.999370638369375,-0.07931983374516963,0.0,-1.6185823473755205
4.984273879759712,-0.3950034899333752,0.0,-1.683997647253055
4.949107209404663,-0.7043313921035745,0.0,-1.7536174890838934
4.894012231073893,-1.0023263385165344,0.0,-1.8301955533507523
4.81921079279971,-1.284193478933516,0.0,-1.916939007418344
4.725004093573342,-1.545397465551513,0.0,-2.017595261064066
4.611771470522907,-1.7817354284471574,0.0,-2.1363232856011165
4.47996887145668,-1.9894046013270805,0.0,-2.277045298989669
4.330127018922193,-2.1650635094610973,0.0,-2.4418510591957348
4.162849273173857,-2.305885735261454,0.0,-2.628389926952987
3.97880920265416,-2.4096053963998556,0.0,-2.82768504981924
3.7787478717712912,-2.4745536047023315,0.0,-3.0253774149745905
3.5634708568943134,-2.4996853191846875,0.0,3.0759750620753348
